derepID	derepSize	taxid	taxname	rank	group	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length
KM017732.1_q906_a100	2	341099	Homatula potanini	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-3	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Nemacheilidae	Homatula	Homatula potanini	100
KR477896.1_q829_a106	1	984683	Harttia loricariformis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia loricariformis	106
AF333598.1_q831_a101	2	154815	Erimyzon oblongus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Catostomidae	Erimyzon	Erimyzon oblongus	101
AB218896.1_q909_a100	1	264447	Tribolodon nakamurai	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Tribolodon	Tribolodon nakamurai	100
JX683724.1_q902_a101	4	278166	Sinibotia superciliaris	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Botiidae	Sinibotia	Sinibotia superciliaris	101
HQ257345.1_q363_a101	1	1080457	Hemibagrus wyckii	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Hemibagrus	Hemibagrus wyckii	101
KR477897.1_q828_a105	1	1053568	Harttia novalimensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia novalimensis	105
AF333599.1_q831_a102	1	154819	Minytrema melanops	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Catostomidae	Minytrema	Minytrema melanops	102
AB218897.1_q908_a101	1	39568	Opsariichthys uncirostris	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Opsariichthys	Opsariichthys uncirostris	101
HQ257346.1_q364_a100	1	337641	Hemibagrus wyckioides	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Hemibagrus	Hemibagrus wyckioides	100
KR477898.1_q830_a104	1	1748149	Harttia aff. punctata LBP 5839	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia aff. punctata LBP 5839	104
AF333600.1_q833_a101	1	154817	Moxostoma anisurum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Catostomidae	Moxostoma	Moxostoma anisurum	101
AB218898.1_q909_a101	1	327405	Nipponocypris sieboldii	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Nipponocypris	Nipponocypris sieboldii	101
HM856629.1_q907_a100	1	75329	Misgurnus anguillicaudatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cobitidae	Misgurnus	Misgurnus anguillicaudatus	100
HQ257347.1_q363_a101	1	390463	Leiocassis poecilopterus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Leiocassis	Leiocassis poecilopterus	101
AF333601.1_q831_a101	1	154820	Moxostoma carinatum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Catostomidae	Moxostoma	Moxostoma carinatum	101
AB238965.1_q905_a99	2	40830	Barbus barbus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Barbus	Barbus barbus	99
HQ257348.1_q363_a101	1	337540	Mystus bocourti	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Mystus	Mystus bocourti	101
KM373519.1_q914_a101	4	342434	Xenophysogobio nudicorpa	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Xenophysogobio	Xenophysogobio nudicorpa	101
KR477900.1_q822_a104	1	745494	Harttia kronei	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia kronei	104
AF333602.1_q832_a101	3	154821	Moxostoma poecilurum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Catostomidae	Moxostoma	Moxostoma poecilurum	101
JX867256.1_q909_a101	1	175793	Pseudobagrus brevicaudatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Pseudobagrus	Pseudobagrus brevicaudatus	101
HQ257349.1_q363_a101	1	205132	Mystus cavasius	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Mystus	Mystus cavasius	101
KR477901.1_q831_a104	1	1748048	Harttia sp. 'Tocantins'	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia sp. 'Tocantins'	104
AF333603.1_q832_a101	1	154823	Moxostoma cervinum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Catostomidae	Moxostoma	Moxostoma cervinum	101
AB238967.1_q903_a101	1	352451	Labeo batesii	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Labeo	Labeo batesii	101
HQ257350.1_q363_a101	1	568893	Mystus gulio	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Mystus	Mystus gulio	101
AF333604.1_q833_a101	1	154822	Moxostoma ariommum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Catostomidae	Moxostoma	Moxostoma ariommum	101
HQ257351.1_q363_a101	1	337635	Mystus micracanthus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Mystus	Mystus micracanthus	101
KF819452.1_q910_a101	1	328520	Squalidus argentatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Squalidus	Squalidus argentatus	101
KR477903.1_q827_a106	1	1747992	Harttia longipinna	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia longipinna	106
AF333605.1_q832_a101	1	154825	Thoburnia rhothoeca	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Catostomidae	Thoburnia	Thoburnia rhothoeca	101
HQ257352.1_q363_a101	2	1080458	Mystus multiradiatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Mystus	Mystus multiradiatus	101
KR477904.1_q827_a106	1	1748045	Harttia sp. 'Rio Sao Francisco'	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia sp. 'Rio Sao Francisco'	106
MG650170.1_q909_a101	2	486222	Opsariichthys evolans	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Opsariichthys	Opsariichthys evolans	101
AF333606.1_q831_a101	2	61316	Hypentelium nigricans	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Catostomidae	Hypentelium	Hypentelium nigricans	101
AB239593.1_q908_a101	1	54556	Alburnus alburnus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Alburnus	Alburnus alburnus	101
JN116720.1_q906_a104	1	30991	Silurus asotus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus asotus	104
MG650171.1_q908_a101	1	239087	Opsariichthys pachycephalus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Opsariichthys	Opsariichthys pachycephalus	101
AF357583.1_q834_a100	1	322131	Chromobotia macracanthus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Botiidae	Chromobotia	Chromobotia macracanthus	100
HQ257354.1_q363_a101	2	1080459	Mystus mysticetus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Mystus	Mystus mysticetus	101
KR477906.1_q833_a105	1	1748047	Harttia sp. 'Tapajos'	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia sp. 'Tapajos'	105
KP641343.1_q908_a101	2	1080304	Schizopygopsis stoliczkai	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Schizopygopsis	Schizopygopsis stoliczkai	101
AF357584.1_q833_a102	4	154816	Gyrinocheilus aymonieri	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-3	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Gyrinocheilidae	Gyrinocheilus	Gyrinocheilus aymonieri	102
AB239595.1_q910_a101	2	75348	Gymnocypris przewalskii	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Gymnocypris	Gymnocypris przewalskii	101
KF134718.1_q908_a101	1	221414	Spinibarbus caldwelli	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Spinibarbus	Spinibarbus caldwelli	101
KR477907.1_q832_a105	1	1748042	Harttia sp. '1 Xingu'	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia sp. '1 Xingu'	105
AF357585.1_q838_a100	1	75329	Misgurnus anguillicaudatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cobitidae	Misgurnus	Misgurnus anguillicaudatus	100
AB239596.1_q910_a101	2	27704	Gobio gobio	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Gobio	Gobio gobio	101
JN116719.1_q909_a102	1	143606	Gobiocypris rarus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Gobiocypris	Gobiocypris rarus	102
HQ257356.1_q363_a100	2	1080460	Mystus rhegma	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Mystus	Mystus rhegma	100
KR477908.1_q832_a105	1	1748044	Harttia sp. '3 Xingu'	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia sp. '3 Xingu'	105
AF357586.1_q832_a101	1	70543	Myxocyprinus asiaticus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Catostomidae	Myxocyprinus	Myxocyprinus asiaticus	101
AB239597.1_q910_a101	1	317925	Pelecus cultratus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Pelecus	Pelecus cultratus	101
AB239598.1_q908_a102	1	90753	Pungtungia herzi	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Pungtungia	Pungtungia herzi	102
HQ257358.1_q363_a99	2	1001831	Mystus singaringan	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Mystus	Mystus singaringan	99
KR477910.1_q834_a104	1	1748031	Aposturisoma myriodon	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Aposturisoma	Aposturisoma myriodon	104
NC_039561.1_q906_a105	2	1107540	Glyptothorax macromaculatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Sisoridae	Glyptothorax	Glyptothorax macromaculatus	105
AB239599.1_q910_a101	1	90751	Pseudorasbora pumila	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Pseudorasbora	Pseudorasbora pumila	101
KP025957.1_q913_a101	1	1582276	Megalobrama amblycephala x Megalobrama hoffmanni	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Megalobrama	Megalobrama amblycephala x Megalobrama hoffmanni	101
KM983421.1_q11916_a103	1	1621551	Ageneiosus pardalis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Auchenipteridae	Ageneiosus	Ageneiosus pardalis	103
KR477911.1_q834_a104	1	1748031	Aposturisoma myriodon	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Aposturisoma	Aposturisoma myriodon	104
KM212178.1_q902_a101	1	1572043	Triplophysa tibetana	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-3	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Nemacheilidae	Triplophysa	Triplophysa tibetana	101
HM746659.1_q909_a101	1	1193064	Tachysurus nitidus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Tachysurus	Tachysurus nitidus	101
HQ257360.1_q363_a101	1	1080461	Mystus wolffii	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Mystus	Mystus wolffii	101
KR477912.1_q832_a105	1	1748043	Harttia sp. '2 Xingu'	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia sp. '2 Xingu'	105
KT290890.1_q909_a101	1	1753971	Zacco acanthogenys	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Zacco	Zacco acanthogenys	101
AB239601.1_q913_a101	1	180933	Ischikauia steenackeri	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Ischikauia	Ischikauia steenackeri	101
HM746660.1_q908_a101	1	175792	Tachysurus vachellii	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Tachysurus	Tachysurus vachellii	101
HQ257361.1_q364_a100	2	1080462	Pseudomystus leiacanthus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Pseudomystus	Pseudomystus leiacanthus	100
KR477913.1_q829_a106	1	1053603	Harttia torrenticola	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia torrenticola	106
AB239602.1_q908_a101	2	80789	Acheilognathus typus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Acheilognathidae	Acheilognathus	Acheilognathus typus	101
HM746661.1_q905_a104	2	175797	Silurus meridionalis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus meridionalis	104
KT213588.1_q901_a101	1	1783470	Triplophysa brevicauda	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-3	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Nemacheilidae	Triplophysa	Triplophysa brevicauda	101
MH289765.1_q1849_a101	3	75354	Megalobrama terminalis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Megalobrama	Megalobrama terminalis	101
AB016669.1_q590_a101	2	80779	Acheilognathus barbatulus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Acheilognathidae	Acheilognathus	Acheilognathus barbatulus	101
AB242161.1_q906_a99	1	357281	Acantopsis choirorhynchos	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cobitidae	Acantopsis	Acantopsis choirorhynchos	99
HQ257363.1_q364_a102	2	337637	Pseudomystus siamensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Pseudomystus	Pseudomystus siamensis	102
KR477915.1_q832_a101	1	1747991	Harttia duriventris	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia duriventris	101
KT213589.1_q902_a101	1	1783471	Triplophysa chondrostoma	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-3	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Nemacheilidae	Triplophysa	Triplophysa chondrostoma	101
AY050542.1_q835_a101	1	172904	Lepturichthys dolichopterus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Balitoridae	Lepturichthys	Lepturichthys dolichopterus	101
AB242162.1_q900_a101	2	357282	Barbatula toni	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-3	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Nemacheilidae	Barbatula	Barbatula toni	101
KR477916.1_q830_a106	1	1123838	Harttia gracilis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Loricariidae	Harttia	Harttia gracilis	106
KT213590.1_q903_a101	3	1582913	Triplophysa dalaica	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-3	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Nemacheilidae	Triplophysa	Triplophysa dalaica	101
AB016671.1_q590_a101	1	75334	Acanthorhodeus chankaensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-2	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Acanthorhodeus	Acanthorhodeus chankaensis	101
AY050543.1_q845_a101	2	154350	Acheilognathus imberbis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Cypriniformes/Cypriniformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Acheilognathidae	Acheilognathus	Acheilognathus imberbis	101
HQ257365.1_q361_a101	2	1080463	Rita sacerdotum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Siluriformes/Siluriformes-subgroup-1	family	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Bagridae	Rita	Rita sacerdotum	101
